Date,Week,Month,Year,Marketing Year,Country,Commodity,Commodity Type,Marketing Year Start or End,Unit,Weekly Exports CMY,Accumulated Exports CMY,Outstanding Sales CMY,Gross Sales CMY,Net Sales CMY,Total Commitments CMY,Outstanding Sales NMY,Net Sales NMY,Marketing Month,"Net Sales, Total","Outstanding Sales, Total"
1/16/20,2,1,2020,2019,MEXICO,Wheat,HRS,,Metric Tons,0,260554,31350,22780,22780,291904,0,0,8,22780,31350
1/16/20,2,1,2020,2019,MEXICO,Wheat,HRW,,Metric Tons,50711,1490862,366272,13330,12816,1857134,0,0,8,12816,366272
1/16/20,2,1,2020,2019,MEXICO,Wheat,SRW,,Metric Tons,3087,597247,80267,11384,-4450,677514,0,0,8,-4450,80267
1/16/20,2,1,2020,2019,MEXICO,Wheat,White,,Metric Tons,0,13549,20719,10614,10614,34268,0,0,8,10614,20719
1/16/20,2,1,2020,2019,MOROCCO,Wheat,HRW,,Metric Tons,0,32200,0,0,0,32200,0,0,8,0,0
1/16/20,2,1,2020,2019,MOZAMBIQUE,Wheat,SRW,,Metric Tons,0,3900,0,0,0,3900,0,0,8,0,0
1/16/20,2,1,2020,2019,NEPAL,Soybeans,,,Metric Tons,2898,56966,36971,1500,1500,93937,0,0,5,1500,36971
1/16/20,2,1,2020,2019,NETHERLANDS,Soybeans,,,Metric Tons,0,708490,0,0,0,708490,0,0,5,0,0
1/16/20,2,1,2020,2019,NICARAGUA,Corn,,,Metric Tons,0,49732,135578,39600,39600,185310,2000,2000,5,41600,137578
1/16/20,2,1,2020,2019,NICARAGUA,Soybeans,,,Metric Tons,0,5969,461,0,0,6430,0,0,5,0,461
1/16/20,2,1,2020,2019,NICARAGUA,Wheat,HRS,,Metric Tons,0,5597,3500,0,0,9097,0,0,8,0,3500
1/16/20,2,1,2020,2019,NICARAGUA,Wheat,HRW,,Metric Tons,0,715,0,0,0,715,0,0,8,0,0
1/16/20,2,1,2020,2019,NICARAGUA,Wheat,SRW,,Metric Tons,0,4569,245,0,0,4814,0,0,8,0,245
1/16/20,2,1,2020,2019,NIGERIA,Wheat,Durum,,Metric Tons,0,27760,0,0,0,27760,0,0,8,0,0
1/16/20,2,1,2020,2019,NIGERIA,Wheat,HRS,,Metric Tons,0,96014,0,0,0,96014,0,0,8,0,0
1/16/20,2,1,2020,2019,NIGERIA,Wheat,HRW,,Metric Tons,26350,600254,44000,4350,4350,644254,0,0,8,4350,44000
1/16/20,2,1,2020,2019,NIGERIA,Wheat,SRW,,Metric Tons,0,146648,24000,0,0,170648,0,0,8,0,24000
1/16/20,2,1,2020,2019,NIGERIA,Wheat,White,,Metric Tons,11576,102298,88700,11776,11776,190998,0,0,8,11776,88700
1/16/20,2,1,2020,2019,OMAN,Corn,,,Metric Tons,0,86,212,0,0,298,0,0,5,0,212
1/16/20,2,1,2020,2019,"OTHER PACIFIC ISLANDS, NEC",Corn,,,Metric Tons,0,1460,0,0,0,1460,0,0,5,0,0
1/16/20,2,1,2020,2019,PAKISTAN,Soybeans,,,Metric Tons,0,935237,0,0,0,935237,0,0,5,0,0
1/16/20,2,1,2020,2019,PANAMA,Corn,,,Metric Tons,0,180306,238600,0,0,418906,0,0,5,0,238600
1/16/20,2,1,2020,2019,PANAMA,Soybeans,,,Metric Tons,0,17201,17902,0,0,35103,0,0,5,0,17902
1/16/20,2,1,2020,2019,PANAMA,Wheat,Durum,,Metric Tons,0,6050,2000,0,0,8050,0,0,8,0,2000
1/16/20,2,1,2020,2019,PANAMA,Wheat,HRS,,Metric Tons,0,44132,24150,0,0,68282,0,0,8,0,24150
1/16/20,2,1,2020,2019,PANAMA,Wheat,HRW,,Metric Tons,0,17059,9550,0,0,26609,0,0,8,0,9550
1/16/20,2,1,2020,2019,PANAMA,Wheat,SRW,,Metric Tons,0,25274,12900,0,0,38174,0,0,8,0,12900
1/16/20,2,1,2020,2019,PERU,Corn,,,Metric Tons,0,14561,0,0,0,14561,0,0,5,0,0
1/16/20,2,1,2020,2019,PERU,Soybeans,,,Metric Tons,0,118896,15000,15000,15000,133896,0,0,5,15000,15000
1/16/20,2,1,2020,2019,PERU,Wheat,HRW,,Metric Tons,0,102584,0,0,0,102584,0,0,8,0,0
1/16/20,2,1,2020,2019,PERU,Wheat,SRW,,Metric Tons,0,73214,50340,0,0,123554,4190,0,8,0,54530
1/16/20,2,1,2020,2019,PHILIPPINES,Corn,,,Metric Tons,0,3118,698,0,0,3816,0,0,5,0,698
1/16/20,2,1,2020,2019,PHILIPPINES,Soybeans,,,Metric Tons,0,53084,11042,1945,1945,64126,0,0,5,1945,11042
1/16/20,2,1,2020,2019,PHILIPPINES,Wheat,HRS,,Metric Tons,32243,1076898,378000,2243,2243,1454898,40000,0,8,2243,418000
1/16/20,2,1,2020,2019,PHILIPPINES,Wheat,HRW,,Metric Tons,10230,26835,6000,230,230,32835,0,0,8,230,6000
1/16/20,2,1,2020,2019,PHILIPPINES,Wheat,White,,Metric Tons,21589,796084,270000,1589,1589,1066084,10000,0,8,1589,280000
1/16/20,2,1,2020,2019,PORTUGAL,Soybeans,,,Metric Tons,0,328637,0,0,0,328637,0,0,5,0,0
1/16/20,2,1,2020,2019,QATAR,Corn,,,Metric Tons,0,5,3,0,0,8,0,0,5,0,3
1/16/20,2,1,2020,2019,SAUDI ARABIA,Corn,,,Metric Tons,0,145945,0,0,0,145945,0,0,5,0,0
1/16/20,2,1,2020,2019,SAUDI ARABIA,Soybeans,,,Metric Tons,0,214765,65000,0,0,279765,0,0,5,0,65000
1/16/20,2,1,2020,2019,SAUDI ARABIA,Wheat,HRW,,Metric Tons,0,53324,0,0,0,53324,0,0,8,0,0
1/16/20,2,1,2020,2019,SINGAPORE,Soybeans,,,Metric Tons,0,63,3251,0,0,3314,0,0,5,0,3251
1/16/20,2,1,2020,2019,SINGAPORE,Wheat,HRS,,Metric Tons,0,9900,6000,0,0,15900,0,0,8,0,6000
1/16/20,2,1,2020,2019,SINGAPORE,Wheat,White,,Metric Tons,0,31305,14000,0,0,45305,0,0,8,0,14000
1/16/20,2,1,2020,2019,"SOUTH AFRICA, REPUBLIC OF",Wheat,SRW,,Metric Tons,8800,27321,0,800,8800,27321,0,0,8,8800,0
1/16/20,2,1,2020,2019,SPAIN,Soybeans,,,Metric Tons,0,1010014,55000,0,0,1065014,0,0,5,0,55000
1/16/20,2,1,2020,2019,SRI LANKA,Wheat,White,,Metric Tons,0,66625,65000,0,0,131625,0,0,8,0,65000
1/16/20,2,1,2020,2019,SURINAM,Corn,,,Metric Tons,0,2000,0,0,0,2000,0,0,5,0,0
1/16/20,2,1,2020,2019,TAIWAN,Corn,,,Metric Tons,5678,165369,121228,10268,10268,286597,0,0,5,10268,121228
1/16/20,2,1,2020,2019,TAIWAN,Soybeans,,,Metric Tons,39719,1016730,350597,28480,24154,1367327,0,0,5,24154,350597
1/16/20,2,1,2020,2019,TAIWAN,Wheat,HRS,,Metric Tons,27090,432776,136500,54290,54290,569276,0,0,8,54290,136500
1/16/20,2,1,2020,2019,TAIWAN,Wheat,HRW,,Metric Tons,0,266668,84575,17000,17000,351243,0,0,8,17000,84575
1/16/20,2,1,2020,2019,TAIWAN,Wheat,SRW,,Metric Tons,345,6530,2997,0,0,9527,0,0,8,0,2997
1/16/20,2,1,2020,2019,TAIWAN,Wheat,White,,Metric Tons,5658,102028,23375,5518,5518,125403,0,0,8,5518,23375
1/16/20,2,1,2020,2019,THAILAND,Corn,,,Metric Tons,0,1000,0,0,0,1000,0,0,5,0,0
1/16/20,2,1,2020,2019,THAILAND,Soybeans,,,Metric Tons,8892,773442,188410,36412,36410,961852,0,0,5,36410,188410
1/16/20,2,1,2020,2019,THAILAND,Wheat,HRS,,Metric Tons,0,189598,113101,34500,34500,302699,0,0,8,34500,113101
1/16/20,2,1,2020,2019,THAILAND,Wheat,HRW,,Metric Tons,0,134445,71800,12000,12000,206245,0,0,8,12000,71800
1/16/20,2,1,2020,2019,THAILAND,Wheat,White,,Metric Tons,0,155547,86200,13500,13500,241747,0,0,8,13500,86200
1/16/20,2,1,2020,2019,TRINIDAD AND TOBAGO,Corn,,,Metric Tons,0,45970,5400,0,0,51370,0,0,5,0,5400
1/16/20,2,1,2020,2019,TRINIDAD AND TOBAGO,Wheat,HRS,,Metric Tons,0,41951,3900,0,0,45851,0,0,8,0,3900
1/16/20,2,1,2020,2019,TRINIDAD AND TOBAGO,Wheat,SRW,,Metric Tons,0,30361,2800,0,0,33161,0,0,8,0,2800
1/16/20,2,1,2020,2019,TUNISIA,Soybeans,,,Metric Tons,0,220754,30000,30000,30000,250754,0,0,5,30000,30000
1/16/20,2,1,2020,2019,TUNISIA,Wheat,Durum,,Metric Tons,0,31107,0,0,0,31107,0,0,8,0,0
1/16/20,2,1,2020,2019,UNITED ARAB EMIRATES,Wheat,White,,Metric Tons,0,2221,0,0,0,2221,0,0,8,0,0
1/16/20,2,1,2020,2019,UNITED KINGDOM,Corn,,,Metric Tons,19,216,153,0,0,369,0,0,5,0,153
1/16/20,2,1,2020,2019,UNITED KINGDOM,Soybeans,,,Metric Tons,0,173327,0,0,0,173327,0,0,5,0,0
1/16/20,2,1,2020,2019,UNITED KINGDOM,Wheat,HRS,,Metric Tons,0,25270,0,0,0,25270,0,0,8,0,0
1/16/20,2,1,2020,2019,UNKNOWN,Corn,,,Metric Tons,0,0,1342027,109396,9026,1342027,0,0,5,9026,1342027
1/16/20,2,1,2020,2019,UNKNOWN,Soybeans,,,Metric Tons,0,5,2120457,141557,-256943,2120462,245000,120000,5,-136943,2365457
1/16/20,2,1,2020,2019,UNKNOWN,Wheat,Durum,,Metric Tons,0,0,100250,3250,-21750,100250,21000,0,8,-21750,121250
1/16/20,2,1,2020,2019,UNKNOWN,Wheat,HRS,,Metric Tons,0,0,273250,11800,-51450,273250,14200,14200,8,-37250,287450
1/16/20,2,1,2020,2019,UNKNOWN,Wheat,HRW,,Metric Tons,0,0,445500,63000,63000,445500,80900,20900,8,83900,526400
1/16/20,2,1,2020,2019,UNKNOWN,Wheat,SRW,,Metric Tons,0,0,112000,0,-18300,112000,0,0,8,-18300,112000
1/16/20,2,1,2020,2019,UNKNOWN,Wheat,White,,Metric Tons,0,0,50800,12300,12300,50800,10900,10900,8,23200,61700
1/16/20,2,1,2020,2019,VENEZUELA,Corn,,,Metric Tons,0,22900,20000,0,0,42900,0,0,5,0,20000
1/16/20,2,1,2020,2019,VENEZUELA,Soybeans,,,Metric Tons,0,15000,0,0,0,15000,0,0,5,0,0
1/16/20,2,1,2020,2019,VENEZUELA,Wheat,Durum,,Metric Tons,0,6495,0,0,0,6495,0,0,8,0,0
1/16/20,2,1,2020,2019,VENEZUELA,Wheat,HRS,,Metric Tons,0,0,11500,11500,11500,11500,0,0,8,11500,11500
1/16/20,2,1,2020,2019,VENEZUELA,Wheat,HRW,,Metric Tons,0,35615,28500,18500,18500,64115,0,0,8,18500,28500
1/16/20,2,1,2020,2019,VIETNAM,Soybeans,,,Metric Tons,80918,538696,77136,17794,87761,615832,0,0,5,87761,77136
1/16/20,2,1,2020,2019,VIETNAM,Wheat,HRS,,Metric Tons,0,199706,0,0,0,199706,0,0,8,0,0
1/16/20,2,1,2020,2019,VIETNAM,Wheat,HRW,,Metric Tons,0,1100,25000,0,0,26100,0,0,8,0,25000
1/16/20,2,1,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,59138,0,0,0,59138,0,0,8,0,0
1/9/20,1,1,2020,2019,MEXICO,Wheat,HRW,,Metric Tons,26699,1440151,404167,22820,22820,1844318,0,0,8,22820,404167
1/9/20,1,1,2020,2019,ALGERIA,Soybeans,,,Metric Tons,0,0,30000,30000,30000,30000,0,0,5,30000,30000
1/9/20,1,1,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,0,0,0,44552,0,0,8,0,0
1/9/20,1,1,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,8,0,0
1/9/20,1,1,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,57714,755787,245000,25000,82714,1000787,0,0,5,82714,245000
1/9/20,1,1,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,0,119755,35000,35000,35000,154755,0,0,8,35000,35000
1/9/20,1,1,2020,2019,BARBADOS,Corn,,,Metric Tons,0,8423,5500,0,0,13923,0,0,5,0,5500
1/9/20,1,1,2020,2019,BARBADOS,Soybeans,,,Metric Tons,0,6124,5500,0,0,11624,0,0,5,0,5500
1/9/20,1,1,2020,2019,BARBADOS,Wheat,Durum,,Metric Tons,0,0,3100,0,0,3100,0,0,8,0,3100
1/9/20,1,1,2020,2019,BARBADOS,Wheat,HRS,,Metric Tons,0,8096,1000,0,0,9096,0,0,8,0,1000
1/9/20,1,1,2020,2019,BARBADOS,Wheat,SRW,,Metric Tons,0,4101,0,0,0,4101,0,0,8,0,0
1/9/20,1,1,2020,2019,BARBADOS,Wheat,White,,Metric Tons,0,0,7700,0,0,7700,0,0,8,0,7700
1/9/20,1,1,2020,2019,BELGIUM-LUXEMBOURG,Wheat,Durum,,Metric Tons,0,40604,0,0,0,40604,0,0,8,0,0
1/9/20,1,1,2020,2019,BELIZE,Wheat,HRS,,Metric Tons,0,4351,4500,0,0,8851,0,0,8,0,4500
1/9/20,1,1,2020,2019,BRAZIL,Wheat,HRW,,Metric Tons,0,320435,0,0,0,320435,0,0,8,0,0
1/9/20,1,1,2020,2019,BRAZIL,Wheat,SRW,,Metric Tons,32779,65525,0,2779,2779,65525,0,0,8,2779,0
1/9/20,1,1,2020,2019,BURMA,Soybeans,,,Metric Tons,0,4839,7,0,0,4846,0,0,5,0,7
1/9/20,1,1,2020,2019,BURMA,Wheat,HRS,,Metric Tons,0,21603,3000,1000,1000,24603,0,0,8,1000,3000
1/9/20,1,1,2020,2019,BURMA,Wheat,HRW,,Metric Tons,750,750,0,0,0,750,0,0,8,0,0
1/9/20,1,1,2020,2019,BURMA,Wheat,SRW,,Metric Tons,535,5527,2965,0,0,8492,0,0,8,0,2965
1/9/20,1,1,2020,2019,BURMA,Wheat,White,,Metric Tons,0,3854,2010,1000,802,5864,0,0,8,802,2010
1/9/20,1,1,2020,2019,CAMBODIA,Soybeans,,,Metric Tons,0,954,0,0,0,954,0,0,5,0,0
1/9/20,1,1,2020,2019,CAMBODIA,Wheat,SRW,,Metric Tons,0,1307,0,0,0,1307,0,0,8,0,0
1/9/20,1,1,2020,2019,CANADA,Corn,,,Metric Tons,6458,205766,335436,8191,-2102,541202,37721,0,5,-2102,373157
1/9/20,1,1,2020,2019,CANADA,Soybeans,,,Metric Tons,675,29295,6717,904,904,36012,0,0,5,904,6717
1/9/20,1,1,2020,2019,CANADA,Wheat,HRW,,Metric Tons,0,11051,107,0,0,11158,0,0,8,0,107
1/9/20,1,1,2020,2019,CANADA,Wheat,SRW,,Metric Tons,94,32382,30394,24,24,62776,0,0,8,24,30394
1/9/20,1,1,2020,2019,CANADA,Wheat,White,,Metric Tons,84,5550,1918,868,868,7468,0,0,8,868,1918
1/9/20,1,1,2020,2019,CHILE,Wheat,HRW,,Metric Tons,0,184644,14000,0,0,198644,0,0,8,0,14000
1/9/20,1,1,2020,2019,CHILE,Wheat,SRW,,Metric Tons,0,88990,0,0,0,88990,0,0,8,0,0
1/9/20,1,1,2020,2019,CHILE,Wheat,White,,Metric Tons,37500,43501,0,2500,2500,43501,0,0,8,2500,0
1/9/20,1,1,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Corn,,,Metric Tons,0,59820,210,210,210,60030,0,0,5,210,210
1/9/20,1,1,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Soybeans,,,Metric Tons,412609,9838565,1549795,85588,216609,11388360,0,0,5,216609,1549795
1/9/20,1,1,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,HRS,,Metric Tons,0,63001,0,0,0,63001,0,0,8,0,0
1/9/20,1,1,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,White,,Metric Tons,0,131062,0,0,0,131062,0,0,8,0,0
1/9/20,1,1,2020,2019,COLOMBIA,Corn,,,Metric Tons,180656,1200278,457850,49703,168156,1658128,0,0,5,168156,457850
1/9/20,1,1,2020,2019,COLOMBIA,Soybeans,,,Metric Tons,11984,219785,18950,0,-152,238735,0,0,5,-152,18950
1/9/20,1,1,2020,2019,COLOMBIA,Wheat,HRS,,Metric Tons,0,22,0,0,0,22,0,0,8,0,0
1/9/20,1,1,2020,2019,COLOMBIA,Wheat,HRW,,Metric Tons,0,279612,16500,0,0,296112,0,0,8,0,16500
1/9/20,1,1,2020,2019,COLOMBIA,Wheat,SRW,,Metric Tons,0,205858,45500,0,0,251358,0,0,8,0,45500
1/9/20,1,1,2020,2019,COSTA RICA,Corn,,,Metric Tons,29236,276064,218559,1171,1171,494623,0,0,5,1171,218559
1/9/20,1,1,2020,2019,COSTA RICA,Soybeans,,,Metric Tons,24957,104080,60000,0,-293,164080,0,0,5,-293,60000
1/9/20,1,1,2020,2019,COSTA RICA,Wheat,HRW,,Metric Tons,0,14689,0,0,0,14689,0,0,8,0,0
1/9/20,1,1,2020,2019,PHILIPPINES,Wheat,HRW,,Metric Tons,0,16605,16000,0,0,32605,0,0,8,0,16000
1/9/20,1,1,2020,2019,PHILIPPINES,Wheat,White,,Metric Tons,51937,774495,290000,62200,59937,1064495,10000,0,8,59937,300000
1/9/20,1,1,2020,2019,PORTUGAL,Soybeans,,,Metric Tons,0,328637,0,0,0,328637,0,0,5,0,0
1/9/20,1,1,2020,2019,QATAR,Corn,,,Metric Tons,0,5,3,0,0,8,0,0,5,0,3
1/9/20,1,1,2020,2019,SAUDI ARABIA,Corn,,,Metric Tons,0,145945,0,0,0,145945,0,0,5,0,0
1/9/20,1,1,2020,2019,SAUDI ARABIA,Soybeans,,,Metric Tons,0,214765,65000,0,0,279765,0,0,5,0,65000
1/9/20,1,1,2020,2019,SAUDI ARABIA,Wheat,HRW,,Metric Tons,0,53324,0,0,0,53324,0,0,8,0,0
1/9/20,1,1,2020,2019,SINGAPORE,Soybeans,,,Metric Tons,0,63,3251,3021,3021,3314,0,0,5,3021,3251
1/9/20,1,1,2020,2019,SINGAPORE,Wheat,HRS,,Metric Tons,0,9900,6000,6000,6000,15900,0,0,8,6000,6000
1/9/20,1,1,2020,2019,SINGAPORE,Wheat,White,,Metric Tons,0,31305,14000,14000,14000,45305,0,0,8,14000,14000
1/9/20,1,1,2020,2019,"SOUTH AFRICA, REPUBLIC OF",Wheat,SRW,,Metric Tons,0,18521,0,0,0,18521,0,0,8,0,0
1/9/20,1,1,2020,2019,SPAIN,Soybeans,,,Metric Tons,70458,1010014,55000,7458,70458,1065014,0,0,5,70458,55000
1/9/20,1,1,2020,2019,SRI LANKA,Wheat,White,,Metric Tons,0,66625,65000,0,0,131625,0,0,8,0,65000
1/9/20,1,1,2020,2019,SURINAM,Corn,,,Metric Tons,1000,2000,0,0,1000,2000,0,0,5,1000,0
1/9/20,1,1,2020,2019,TAIWAN,Corn,,,Metric Tons,3515,159691,116638,12500,12444,276329,0,0,5,12444,116638
1/9/20,1,1,2020,2019,TAIWAN,Soybeans,,,Metric Tons,41351,977011,366162,5932,5514,1343173,0,0,5,5514,366162
1/9/20,1,1,2020,2019,TAIWAN,Wheat,HRS,,Metric Tons,0,405686,109300,0,0,514986,0,0,8,0,109300
1/9/20,1,1,2020,2019,TAIWAN,Wheat,HRW,,Metric Tons,0,266668,67575,0,0,334243,0,0,8,0,67575
1/9/20,1,1,2020,2019,TAIWAN,Wheat,SRW,,Metric Tons,0,6185,3342,0,0,9527,0,0,8,0,3342
1/9/20,1,1,2020,2019,TAIWAN,Wheat,White,,Metric Tons,0,96370,23515,0,0,119885,0,0,8,0,23515
1/9/20,1,1,2020,2019,THAILAND,Corn,,,Metric Tons,0,1000,0,0,0,1000,0,0,5,0,0
1/9/20,1,1,2020,2019,THAILAND,Soybeans,,,Metric Tons,7845,764550,160892,10103,10069,925442,0,0,5,10069,160892
1/9/20,1,1,2020,2019,THAILAND,Wheat,HRS,,Metric Tons,0,189598,78601,23900,23900,268199,0,0,8,23900,78601
1/9/20,1,1,2020,2019,THAILAND,Wheat,HRW,,Metric Tons,0,134445,59800,14500,14500,194245,0,0,8,14500,59800
1/9/20,1,1,2020,2019,THAILAND,Wheat,White,,Metric Tons,0,155547,72700,22000,22000,228247,0,0,8,22000,72700
1/9/20,1,1,2020,2019,TRINIDAD AND TOBAGO,Corn,,,Metric Tons,16280,45970,5400,1280,1280,51370,0,0,5,1280,5400
1/9/20,1,1,2020,2019,TRINIDAD AND TOBAGO,Wheat,HRS,,Metric Tons,11782,41951,3900,382,382,45851,0,0,8,382,3900
1/9/20,1,1,2020,2019,TRINIDAD AND TOBAGO,Wheat,SRW,,Metric Tons,7137,30361,2800,400,237,33161,0,0,8,237,2800
1/9/20,1,1,2020,2019,TUNISIA,Soybeans,,,Metric Tons,32050,220754,0,2050,32050,220754,0,0,5,32050,0
1/9/20,1,1,2020,2019,TUNISIA,Wheat,Durum,,Metric Tons,0,31107,0,0,0,31107,0,0,8,0,0
1/9/20,1,1,2020,2019,UNITED ARAB EMIRATES,Wheat,White,,Metric Tons,0,2221,0,0,0,2221,0,0,8,0,0
1/9/20,1,1,2020,2019,UNITED KINGDOM,Corn,,,Metric Tons,0,197,172,0,0,369,0,0,5,0,172
1/9/20,1,1,2020,2019,UNITED KINGDOM,Soybeans,,,Metric Tons,0,173327,0,0,0,173327,0,0,5,0,0
1/9/20,1,1,2020,2019,UNITED KINGDOM,Wheat,HRS,,Metric Tons,0,25270,0,0,0,25270,0,0,8,0,0
1/9/20,1,1,2020,2019,UNKNOWN,Corn,,,Metric Tons,0,0,1333001,53144,-109227,1333001,0,0,5,-109227,1333001
1/9/20,1,1,2020,2019,UNKNOWN,Soybeans,,,Metric Tons,0,5,2377400,200200,-377300,2377405,125000,0,5,-377300,2502400
1/9/20,1,1,2020,2019,UNKNOWN,Wheat,Durum,,Metric Tons,0,0,122000,0,0,122000,21000,0,8,0,143000
1/9/20,1,1,2020,2019,UNKNOWN,Wheat,HRS,,Metric Tons,0,0,324700,101700,101700,324700,0,0,8,101700,324700
1/9/20,1,1,2020,2019,UNKNOWN,Wheat,HRW,,Metric Tons,0,0,382500,89000,42000,382500,60000,60000,8,102000,442500
1/9/20,1,1,2020,2019,UNKNOWN,Wheat,SRW,,Metric Tons,0,0,130300,10300,-20200,130300,0,0,8,-20200,130300
1/9/20,1,1,2020,2019,UNKNOWN,Wheat,White,,Metric Tons,0,0,38500,17000,7000,38500,0,0,8,7000,38500
1/9/20,1,1,2020,2019,VENEZUELA,Corn,,,Metric Tons,0,22900,20000,10000,10000,42900,0,0,5,10000,20000
1/9/20,1,1,2020,2019,VENEZUELA,Soybeans,,,Metric Tons,0,15000,0,0,0,15000,0,0,5,0,0
1/9/20,1,1,2020,2019,VENEZUELA,Wheat,Durum,,Metric Tons,0,6495,0,0,0,6495,0,0,8,0,0
1/9/20,1,1,2020,2019,VENEZUELA,Wheat,HRW,,Metric Tons,0,35615,10000,5000,5000,45615,0,0,8,5000,10000
1/9/20,1,1,2020,2019,VIETNAM,Soybeans,,,Metric Tons,11648,457778,70293,13990,13697,528071,0,0,5,13697,70293
1/9/20,1,1,2020,2019,VIETNAM,Wheat,HRS,,Metric Tons,0,199706,0,0,0,199706,0,0,8,0,0
1/9/20,1,1,2020,2019,VIETNAM,Wheat,HRW,,Metric Tons,0,1100,25000,0,0,26100,0,0,8,0,25000
1/9/20,1,1,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,59138,0,0,0,59138,0,0,8,0,0
1/9/20,1,1,2020,2019,YEMEN,Wheat,White,,Metric Tons,0,235478,50000,0,0,285478,0,0,8,0,50000
1/9/20,1,1,2020,2019,EUROPEAN UNION - 27,Soybeans,,,Metric Tons,230534,3055431,55021,16859,230534,3110452,0,0,5,230534,55021
1/9/20,1,1,2020,2019,NETHERLANDS,Soybeans,,,Metric Tons,128119,708490,0,7444,128119,708490,0,0,5,128119,0
1/9/20,1,1,2020,2019,COSTA RICA,Wheat,SRW,,Metric Tons,3922,43652,20500,172,172,64152,0,0,8,172,20500
1/9/20,1,1,2020,2019,COSTA RICA,Wheat,White,,Metric Tons,0,45,0,0,0,45,0,0,8,0,0
1/9/20,1,1,2020,2019,DOMINICAN REPUBLIC,Corn,,,Metric Tons,0,28598,70307,0,0,98905,0,0,5,0,70307
1/9/20,1,1,2020,2019,DOMINICAN REPUBLIC,Soybeans,,,Metric Tons,0,11094,0,0,0,11094,0,0,5,0,0
1/9/20,1,1,2020,2019,DOMINICAN REPUBLIC,Wheat,HRS,,Metric Tons,0,1750,7900,0,0,9650,0,0,8,0,7900
1/9/20,1,1,2020,2019,DOMINICAN REPUBLIC,Wheat,HRW,,Metric Tons,0,80296,47100,0,0,127396,0,0,8,0,47100
1/9/20,1,1,2020,2019,DOMINICAN REPUBLIC,Wheat,SRW,,Metric Tons,0,81409,21700,0,0,103109,0,0,8,0,21700
1/9/20,1,1,2020,2019,ECUADOR,Corn,,,Metric Tons,0,0,18400,18400,18400,18400,0,0,5,18400,18400
1/9/20,1,1,2020,2019,ECUADOR,Wheat,HRW,,Metric Tons,0,133339,0,0,0,133339,0,0,8,0,0
1/9/20,1,1,2020,2019,ECUADOR,Wheat,SRW,,Metric Tons,0,77342,400,0,0,77742,0,0,8,0,400
1/9/20,1,1,2020,2019,EGYPT,Soybeans,,,Metric Tons,56023,1185897,173000,66023,121023,1358897,0,0,5,121023,173000
1/9/20,1,1,2020,2019,EGYPT,Wheat,HRS,,Metric Tons,0,101200,0,0,0,101200,0,0,8,0,0
1/9/20,1,1,2020,2019,EL SALVADOR,Corn,,,Metric Tons,0,72019,251354,40000,40000,323373,0,0,5,40000,251354
1/9/20,1,1,2020,2019,EL SALVADOR,Soybeans,,,Metric Tons,0,19,0,0,0,19,0,0,5,0,0
1/9/20,1,1,2020,2019,EL SALVADOR,Wheat,HRS,,Metric Tons,0,72110,5000,0,0,77110,0,0,8,0,5000
1/9/20,1,1,2020,2019,EL SALVADOR,Wheat,HRW,,Metric Tons,0,75532,5500,0,0,81032,0,0,8,0,5500
1/9/20,1,1,2020,2019,EL SALVADOR,Wheat,SRW,,Metric Tons,0,2358,0,0,0,2358,0,0,8,0,0
1/9/20,1,1,2020,2019,EL SALVADOR,Wheat,White,,Metric Tons,0,38029,2200,0,0,40229,0,0,8,0,2200
1/9/20,1,1,2020,2019,ETHIOPIA,Wheat,Durum,,Metric Tons,0,19650,0,0,0,19650,0,0,8,0,0
1/9/20,1,1,2020,2019,EUROPEAN UNION - 27,Corn,,,Metric Tons,0,197,172,0,0,369,0,0,5,0,172
1/9/20,1,1,2020,2019,EUROPEAN UNION - 27,Wheat,Durum,,Metric Tons,0,462608,60000,0,0,522608,40000,0,8,0,100000
1/9/20,1,1,2020,2019,EUROPEAN UNION - 27,Wheat,HRS,,Metric Tons,0,226517,0,0,0,226517,0,0,8,0,0
1/9/20,1,1,2020,2019,EUROPEAN UNION - 27,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,8,0,0
1/9/20,1,1,2020,2019,FINLAND,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,8,0,0
1/9/20,1,1,2020,2019,FRANCE,Soybeans,,,Metric Tons,0,38596,0,0,0,38596,0,0,5,0,0
1/9/20,1,1,2020,2019,FRENCH WEST INDIES,Corn,,,Metric Tons,0,0,12600,0,0,12600,0,0,5,0,12600
1/9/20,1,1,2020,2019,GERMANY,Soybeans,,,Metric Tons,0,647363,0,0,0,647363,0,0,5,0,0
1/9/20,1,1,2020,2019,GHANA,Wheat,HRW,,Metric Tons,0,18628,0,0,0,18628,0,0,8,0,0
